User,GestureType,IterationNumber,#TrainingExamples,TrainingSetSize,TrainingSetContents,Candidate,RecoResultGestureType,Correct/Incorrect,RecoResultScore,RecoResultBestMatch,RecoResultNBestSorted
s03,left_curly_brace,1,1,16,,s03-left_curly_brace-2,left_curly_brace,1,0.9347312434663038,s03-left_curly_brace-3,s03-left_curly_brace-3-0.9347312434663038:::s03-left_sq_bracket-3-0.7670277629736826:::s03-right_curly_brace-6-0.742907960437585:::s03-check-3-0.7332688119763255:::s03-right_sq_bracket-7-0.70745023120172:::s03-v-10-0.6005365569289249:::s03-question_mark-9-0.5620177299227795:::s03-arrow-8-0.5509891260646316:::s03-caret-8-0.5405844206593415:::s03-rectangle-1-0.5114249317116344:::s03-triangle-4-0.5006288507294394:::s03-circle-5-0.47467628276655816:::s03-pigtail-6-0.4359333979525569:::s03-x-6-0.40546626370821526:::s03-star-8-0.38248192916881485:::s03-delete_mark-4-0.37102979514345524:::
s03,left_sq_bracket,1,1,16,,s03-left_sq_bracket-4,left_sq_bracket,1,0.9299706936927766,s03-left_sq_bracket-3,s03-left_sq_bracket-3-0.9299706936927766:::s03-check-3-0.8140637753726504:::s03-left_curly_brace-3-0.7938799392908472:::s03-rectangle-1-0.6878328302803375:::s03-v-10-0.6860544851163429:::s03-right_curly_brace-6-0.6739219902302881:::s03-triangle-4-0.6707366252724837:::s03-circle-5-0.6610132509820834:::s03-right_sq_bracket-7-0.6527536679776862:::s03-arrow-8-0.4871501920477127:::s03-question_mark-9-0.44782927376691994:::s03-x-6-0.4330971865148123:::s03-caret-8-0.38971912229048566:::s03-delete_mark-4-0.38311951283299095:::s03-star-8-0.346048691229742:::s03-pigtail-6-0.2979062629524706:::
s03,pigtail,1,1,16,,s03-pigtail-1,pigtail,1,0.889299503497082,s03-pigtail-6,s03-pigtail-6-0.889299503497082:::s03-x-6-0.7471058073929022:::s03-caret-8-0.7323865377709313:::s03-question_mark-9-0.6883580998758463:::s03-arrow-8-0.6592398906669579:::s03-delete_mark-4-0.521277531296648:::s03-v-10-0.49856711476157967:::s03-rectangle-1-0.47429313298039133:::s03-right_curly_brace-6-0.45614778542449486:::s03-right_sq_bracket-7-0.4454352009608721:::s03-triangle-4-0.4144875434921629:::s03-circle-5-0.40636124226603765:::s03-left_curly_brace-3-0.4027578072392306:::s03-star-8-0.3894307435916299:::s03-check-3-0.3310480138605162:::s03-left_sq_bracket-3-0.28964197170334627:::
s03,question_mark,1,1,16,,s03-question_mark-8,question_mark,1,0.9093694482497072,s03-question_mark-9,s03-question_mark-9-0.9093694482497072:::s03-caret-8-0.8423838649018054:::s03-pigtail-6-0.6574551659145165:::s03-right_sq_bracket-7-0.6448442072433123:::s03-delete_mark-4-0.6157412111779215:::s03-right_curly_brace-6-0.593393758915868:::s03-x-6-0.5456200905689501:::s03-left_curly_brace-3-0.5424313109970706:::s03-arrow-8-0.5422983899648885:::s03-check-3-0.49999217025005305:::s03-left_sq_bracket-3-0.4093835323633779:::s03-v-10-0.35879041084748586:::s03-star-8-0.3468592969410549:::s03-triangle-4-0.30881347503180834:::s03-circle-5-0.2732411016881303:::s03-rectangle-1-0.26076958405433504:::
s03,rectangle,1,1,16,,s03-rectangle-8,rectangle,1,0.9759994275322748,s03-rectangle-1,s03-rectangle-1-0.9759994275322748:::s03-circle-5-0.8466323860517415:::s03-triangle-4-0.8247956203317471:::s03-v-10-0.7434580430852203:::s03-left_sq_bracket-3-0.69234264801688:::s03-check-3-0.6103093878157411:::s03-x-6-0.6037187772080852:::s03-left_curly_brace-3-0.5308458614127569:::s03-arrow-8-0.5182905351827836:::s03-delete_mark-4-0.48061358295356127:::s03-right_curly_brace-6-0.47104086161245107:::s03-pigtail-6-0.45143193456185116:::s03-right_sq_bracket-7-0.4394603566369897:::s03-caret-8-0.33607674416597866:::s03-star-8-0.3261922584644664:::s03-question_mark-9-0.2912176146987453:::
s03,right_curly_brace,1,1,16,,s03-right_curly_brace-1,right_curly_brace,1,0.9343422832763878,s03-right_curly_brace-6,s03-right_curly_brace-6-0.9343422832763878:::s03-right_sq_bracket-7-0.8269668592849909:::s03-left_curly_brace-3-0.7362140140430417:::s03-check-3-0.7264353613995459:::s03-left_sq_bracket-3-0.6686868308532996:::s03-arrow-8-0.6134045756614044:::s03-caret-8-0.5882033062216621:::s03-question_mark-9-0.5655339231793384:::s03-v-10-0.5388431381347242:::s03-rectangle-1-0.49581455969287636:::s03-circle-5-0.437942137603449:::s03-pigtail-6-0.43640919705976255:::s03-triangle-4-0.4349368801427117:::s03-star-8-0.4281159258757955:::s03-x-6-0.40558551059317904:::s03-delete_mark-4-0.4029647625227184:::
s03,right_sq_bracket,1,1,16,,s03-right_sq_bracket-8,right_sq_bracket,1,0.9655226496924871,s03-right_sq_bracket-7,s03-right_sq_bracket-7-0.9655226496924871:::s03-right_curly_brace-6-0.8328876361292157:::s03-left_curly_brace-3-0.6839946181615344:::s03-check-3-0.6541438788562906:::s03-caret-8-0.6473791419497811:::s03-question_mark-9-0.6407739299253996:::s03-left_sq_bracket-3-0.6049682060316254:::s03-arrow-8-0.5734618345218796:::s03-pigtail-6-0.44997519095375516:::s03-rectangle-1-0.4370769412961093:::s03-delete_mark-4-0.4134308864669689:::s03-v-10-0.4109765283044663:::s03-x-6-0.4014659567339406:::s03-circle-5-0.38606090962204453:::s03-triangle-4-0.3837423512482636:::s03-star-8-0.37935129764033715:::
s03,star,1,1,16,,s03-star-1,star,1,0.9343796230988796,s03-star-8,s03-star-8-0.9343796230988796:::s03-arrow-8-0.5471982725746224:::s03-x-6-0.547076317201556:::s03-delete_mark-4-0.4709147802790169:::s03-right_curly_brace-6-0.43500352262646846:::s03-check-3-0.4168062287169223:::s03-pigtail-6-0.40957834790554104:::s03-left_curly_brace-3-0.40867057993803:::s03-v-10-0.3980023321190801:::s03-triangle-4-0.3941201500595187:::s03-caret-8-0.38874668703052273:::s03-question_mark-9-0.3807252091188731:::s03-right_sq_bracket-7-0.372216918734496:::s03-left_sq_bracket-3-0.3452286404928826:::s03-rectangle-1-0.33753781013299633:::s03-circle-5-0.2789867813759671:::
s03,triangle,1,1,16,,s03-triangle-1,triangle,1,0.9788780113012361,s03-triangle-4,s03-triangle-4-0.9788780113012361:::s03-rectangle-1-0.8314181381911836:::s03-circle-5-0.8279541470427385:::s03-v-10-0.7103101520440158:::s03-left_sq_bracket-3-0.6800115372734751:::s03-check-3-0.6293339754994314:::s03-x-6-0.5912025849976587:::s03-left_curly_brace-3-0.5248676137173653:::s03-arrow-8-0.5222907116757953:::s03-delete_mark-4-0.46387658271480914:::s03-right_curly_brace-6-0.41237390141085317:::s03-right_sq_bracket-7-0.38798665994798753:::s03-pigtail-6-0.37215852218681433:::s03-star-8-0.3551745066584028:::s03-question_mark-9-0.33478706612173514:::s03-caret-8-0.3095505198140801:::
s03,v,1,1,16,,s03-v-5,v,1,0.9802126531210772,s03-v-10,s03-v-10-0.9802126531210772:::s03-rectangle-1-0.7406849683455923:::s03-circle-5-0.7176269396630697:::s03-left_sq_bracket-3-0.7004878358096289:::s03-triangle-4-0.6907909278660394:::s03-check-3-0.6736566655394554:::s03-left_curly_brace-3-0.6231558668848294:::s03-delete_mark-4-0.6077522002494751:::s03-arrow-8-0.5528653875525112:::s03-x-6-0.552589761726038:::s03-right_curly_brace-6-0.5074554462823513:::s03-pigtail-6-0.45491516150520783:::s03-right_sq_bracket-7-0.4312725547603421:::s03-caret-8-0.4048759018011914:::s03-star-8-0.39501150756486836:::s03-question_mark-9-0.3913073057389844:::
s03,x,1,1,16,,s03-x-9,x,1,0.9193604350800283,s03-x-6,s03-x-6-0.9193604350800283:::s03-pigtail-6-0.6590738176652355:::s03-triangle-4-0.6552381835209399:::s03-arrow-8-0.6446261412227083:::s03-rectangle-1-0.6272683249422251:::s03-caret-8-0.5834149091568683:::s03-v-10-0.5732130393562527:::s03-circle-5-0.5615481768014974:::s03-star-8-0.5261443390472769:::s03-question_mark-9-0.5169113379052149:::s03-delete_mark-4-0.5163763537876536:::s03-left_sq_bracket-3-0.47685573888122823:::s03-check-3-0.4516895704687991:::s03-left_curly_brace-3-0.3933101394328077:::s03-right_curly_brace-6-0.36899771466599285:::s03-right_sq_bracket-7-0.3441964028552815:::
s04,arrow,1,1,16,,s04-arrow-7,arrow,1,0.8172529382416658,s04-arrow-6,s04-arrow-6-0.8172529382416658:::s04-pigtail-6-0.7425629480104734:::s04-x-5-0.6638496112061624:::s04-caret-8-0.6403210771941991:::s04-right_curly_brace-7-0.5824601873603146:::s04-star-4-0.5471804060025975:::s04-right_sq_bracket-9-0.5466875291053537:::s04-delete_mark-4-0.5339645429858064:::s04-question_mark-4-0.5124231520947004:::s04-v-2-0.4866632541053163:::s04-check-9-0.4842311933685711:::s04-left_curly_brace-10-0.48268697270426275:::s04-triangle-10-0.48064686951073754:::s04-left_sq_bracket-7-0.46109174769568206:::s04-rectangle-5-0.4570007012120356:::s04-circle-3-0.3691903461053161:::
s04,caret,1,1,16,,s04-caret-4,caret,1,0.9740907643634142,s04-caret-8,s04-caret-8-0.9740907643634142:::s04-question_mark-4-0.8299663903310672:::s04-right_curly_brace-7-0.7393848266660061:::s04-right_sq_bracket-9-0.7079303313610239:::s04-pigtail-6-0.6583362122740237:::s04-arrow-6-0.6495939992704116:::s04-delete_mark-4-0.6072714149033032:::s04-check-9-0.4999097119052429:::s04-left_curly_brace-10-0.48036407722974184:::s04-left_sq_bracket-7-0.450240030989534:::s04-x-5-0.44203501913339716:::s04-v-2-0.39255761413692114:::s04-star-4-0.3674561448779011:::s04-triangle-10-0.28972850102817005:::s04-rectangle-5-0.2846021681556956:::s04-circle-3-0.22090491010752278:::
s04,check,1,1,16,,s04-check-8,check,1,0.9100080001331755,s04-check-9,s04-check-9-0.9100080001331755:::s04-v-2-0.7217841959382717:::s04-left_curly_brace-10-0.7188239511520569:::s04-left_sq_bracket-7-0.7001676699097465:::s04-circle-3-0.6196156812719821:::s04-right_sq_bracket-9-0.6124946421365771:::s04-triangle-10-0.6100946896679943:::s04-right_curly_brace-7-0.5937968611715188:::s04-rectangle-5-0.5904301482363188:::s04-delete_mark-4-0.5233444964304379:::s04-arrow-6-0.49651770585427635:::s04-x-5-0.4859664478618223:::s04-caret-8-0.47909488070925144:::s04-question_mark-4-0.4376773059232938:::s04-star-4-0.41192196449039:::s04-pigtail-6-0.332966109922033:::
s04,circle,1,1,16,,s04-circle-6,circle,1,0.9593238919313308,s04-circle-3,s04-circle-3-0.9593238919313308:::s04-rectangle-5-0.8392124402604952:::s04-triangle-10-0.7738242515879754:::s04-v-2-0.7268130789474928:::s04-left_sq_bracket-7-0.6279361567720942:::s04-check-9-0.5998278163853062:::s04-left_curly_brace-10-0.5961994253946863:::s04-x-5-0.5296752426652468:::s04-arrow-6-0.44214713648050574:::s04-right_sq_bracket-9-0.39696586081116403:::s04-delete_mark-4-0.358100913847202:::s04-pigtail-6-0.3491186301143451:::s04-right_curly_brace-7-0.3320806540642013:::s04-star-4-0.23418039376717303:::s04-caret-8-0.2325727167883037:::s04-question_mark-4-0.1673358533736914:::
s04,delete_mark,1,1,16,,s04-delete_mark-9,delete_mark,1,0.9439025577143845,s04-delete_mark-4,s04-delete_mark-4-0.9439025577143845:::s04-question_mark-4-0.6016996304743261:::s04-caret-8-0.5915353222122327:::s04-check-9-0.5138294200984936:::s04-v-2-0.5094520987160548:::s04-arrow-6-0.5051896393116369:::s04-right_sq_bracket-9-0.4947232039710844:::s04-right_curly_brace-7-0.4845538659565648:::s04-pigtail-6-0.46451119763843096:::s04-star-4-0.4537662486780928:::s04-x-5-0.4509534425764573:::s04-triangle-10-0.41206783262615687:::s04-rectangle-5-0.40883980547158416:::s04-left_curly_brace-10-0.366424173185377:::s04-circle-3-0.35063862244188615:::s04-left_sq_bracket-7-0.3265096117698595:::
s04,left_curly_brace,1,1,16,,s04-left_curly_brace-6,left_curly_brace,1,0.9315057708402481,s04-left_curly_brace-10,s04-left_curly_brace-10-0.9315057708402481:::s04-left_sq_bracket-7-0.90812643108907:::s04-v-2-0.7300155715789058:::s04-check-9-0.6947010649058111:::s04-right_sq_bracket-9-0.6221038040448835:::s04-circle-3-0.6218933001804628:::s04-right_curly_brace-7-0.617695322484513:::s04-rectangle-5-0.6158139153099609:::s04-triangle-10-0.5412806932452219:::s04-arrow-6-0.5256358923634472:::s04-x-5-0.45204318083841954:::s04-caret-8-0.4462406582411127:::s04-question_mark-4-0.37750787120559737:::s04-delete_mark-4-0.3490727182716098:::s04-pigtail-6-0.3429682034531528:::s04-star-4-0.3297396596921126:::
s04,left_sq_bracket,1,1,16,,s04-left_sq_bracket-5,left_sq_bracket,1,0.9667393066994202,s04-left_sq_bracket-7,s04-left_sq_bracket-7-0.9667393066994202:::s04-left_curly_brace-10-0.8898752897661831:::s04-check-9-0.7357590054353822:::s04-v-2-0.6917629253612314:::s04-right_sq_bracket-9-0.6507991517864118:::s04-circle-3-0.6419586520733512:::s04-rectangle-5-0.6330496649345594:::s04-right_curly_brace-7-0.6226165128444341:::s04-triangle-10-0.5562318693413637:::s04-arrow-6-0.5316311343962457:::s04-x-5-0.4570748189362953:::s04-caret-8-0.4511563624385624:::s04-question_mark-4-0.4063675846800956:::s04-pigtail-6-0.3542249231747281:::s04-delete_mark-4-0.3386001859000525:::s04-star-4-0.3253466067346129:::
s04,pigtail,1,1,16,,s04-pigtail-5,pigtail,1,0.9147101990076818,s04-pigtail-6,s04-pigtail-6-0.9147101990076818:::s04-arrow-6-0.6929110973598214:::s04-caret-8-0.6872569405621427:::s04-x-5-0.5809133547609083:::s04-question_mark-4-0.579552410069317:::s04-right_curly_brace-7-0.5064969833086169:::s04-delete_mark-4-0.48534318451272074:::s04-right_sq_bracket-9-0.4719514418690848:::s04-rectangle-5-0.4390220869486843:::s04-triangle-10-0.42602404117656867:::s04-v-2-0.4018117628199167:::s04-star-4-0.3994882198366717:::s04-left_curly_brace-10-0.353130355139433:::s04-check-9-0.3280057923172123:::s04-circle-3-0.3259612221381143:::s04-left_sq_bracket-7-0.32237658421362425:::
s04,question_mark,1,1,16,,s04-question_mark-5,question_mark,1,0.9211423208949625,s04-question_mark-4,s04-question_mark-4-0.9211423208949625:::s04-caret-8-0.7975212390618915:::s04-delete_mark-4-0.6559692180703769:::s04-right_sq_bracket-9-0.6527955882251189:::s04-right_curly_brace-7-0.6493709460154282:::s04-pigtail-6-0.5536506404350611:::s04-arrow-6-0.5293049058105663:::s04-check-9-0.4508034843861852:::s04-left_sq_bracket-7-0.38545234168889175:::s04-left_curly_brace-10-0.38440211919868716:::s04-x-5-0.3131883223155175:::s04-v-2-0.30155447970715:::s04-star-4-0.27963202213312977:::s04-rectangle-5-0.2400748115282315:::s04-triangle-10-0.23066582678010916:::s04-circle-3-0.15614581139791484:::
s04,rectangle,1,1,16,,s04-rectangle-1,rectangle,1,0.9429194199192196,s04-rectangle-5,s04-rectangle-5-0.9429194199192196:::s04-circle-3-0.8345873713169412:::s04-triangle-10-0.7920921540175947:::s04-v-2-0.7115100166944333:::s04-left_sq_bracket-7-0.634080681477411:::s04-left_curly_brace-10-0.6046554899290877:::s04-x-5-0.6022204673954545:::s04-check-9-0.5760792405105295:::s04-arrow-6-0.5374953934437254:::s04-pigtail-6-0.45531119002066256:::s04-right_sq_bracket-9-0.43316736605064143:::s04-delete_mark-4-0.3879957411616839:::s04-right_curly_brace-7-0.3808081232470437:::s04-star-4-0.3073987884536795:::s04-caret-8-0.29279902053838514:::s04-question_mark-4-0.26615391353864826:::
s04,right_curly_brace,1,1,16,,s04-right_curly_brace-10,right_curly_brace,1,0.9435428883044799,s04-right_curly_brace-7,s04-right_curly_brace-7-0.9435428883044799:::s04-right_sq_bracket-9-0.8094633813999715:::s04-caret-8-0.7614396557300436:::s04-question_mark-4-0.7034906184041572:::s04-arrow-6-0.6238722725828794:::s04-left_curly_brace-10-0.6169342905549731:::s04-check-9-0.6166498898005153:::s04-left_sq_bracket-7-0.5991812469230893:::s04-delete_mark-4-0.5202982669723498:::s04-pigtail-6-0.5172489449268666:::s04-v-2-0.419014728058532:::s04-star-4-0.37312675220260316:::s04-rectangle-5-0.3508449224852669:::s04-x-5-0.3383324608120165:::s04-circle-3-0.31250747300142434:::s04-triangle-10-0.28718172557848265:::
s04,right_sq_bracket,1,1,16,,s04-right_sq_bracket-2,right_sq_bracket,1,0.9406510731023299,s04-right_sq_bracket-9,s04-right_sq_bracket-9-0.9406510731023299:::s04-right_curly_brace-7-0.8403203230022709:::s04-caret-8-0.7423771027862918:::s04-question_mark-4-0.7161101720372729:::s04-check-9-0.628631491228532:::s04-left_curly_brace-10-0.6151239638364137:::s04-left_sq_bracket-7-0.6147435623591182:::s04-arrow-6-0.5830993213088258:::s04-delete_mark-4-0.522166566456605:::s04-pigtail-6-0.4856977289950073:::s04-v-2-0.42915313750049255:::s04-rectangle-5-0.39844135448382345:::s04-star-4-0.3950005197966865:::s04-x-5-0.3744133691493913:::s04-circle-3-0.36442672734353165:::s04-triangle-10-0.3193226486475983:::
s04,star,1,1,16,,s04-star-6,star,1,0.9274095903238702,s04-star-4,s04-star-4-0.9274095903238702:::s04-arrow-6-0.48049521156163877:::s04-x-5-0.46258090408307184:::s04-delete_mark-4-0.4162339849966976:::s04-right_sq_bracket-9-0.38977317770614395:::s04-check-9-0.3863722451438395:::s04-v-2-0.38046693404888876:::s04-right_curly_brace-7-0.36780818079922306:::s04-caret-8-0.36762591162696634:::s04-pigtail-6-0.3637968562130549:::s04-left_curly_brace-10-0.3346809816755788:::s04-triangle-10-0.31916427515491474:::s04-rectangle-5-0.31274108431465897:::s04-left_sq_bracket-7-0.30580741945795487:::s04-question_mark-4-0.2835292091474543:::s04-circle-3-0.24022493368394215:::
s04,triangle,1,1,16,,s04-triangle-8,triangle,1,0.9591132685438352,s04-triangle-10,s04-triangle-10-0.9591132685438352:::s04-rectangle-5-0.8138616847855508:::s04-circle-3-0.7766364786999508:::s04-x-5-0.6927851180826032:::s04-v-2-0.670615714433153:::s04-check-9-0.5859021424936037:::s04-left_sq_bracket-7-0.5468558023480983:::s04-arrow-6-0.5413518108789112:::s04-left_curly_brace-10-0.5316815973390001:::s04-pigtail-6-0.46302753498112625:::s04-delete_mark-4-0.4216810102513058:::s04-star-4-0.3582478422972093:::s04-right_sq_bracket-9-0.3504201951442276:::s04-caret-8-0.31298071579272746:::s04-right_curly_brace-7-0.2950092075344173:::s04-question_mark-4-0.24907697789977967:::
s04,v,1,1,16,,s04-v-6,v,1,0.9456235758784874,s04-v-2,s04-v-2-0.9456235758784874:::s04-rectangle-5-0.7147130334245057:::s04-circle-3-0.7084334978374194:::s04-left_curly_brace-10-0.6875362275123922:::s04-triangle-10-0.6683562559808038:::s04-left_sq_bracket-7-0.6517362562379938:::s04-check-9-0.648278740041816:::s04-arrow-6-0.5515952223203718:::s04-delete_mark-4-0.5408975047159191:::s04-x-5-0.4917562798053695:::s04-right_sq_bracket-9-0.44136671220711676:::s04-pigtail-6-0.4273616906274823:::s04-right_curly_brace-7-0.41317459420177827:::s04-caret-8-0.4073125608779673:::s04-star-4-0.3776989859326555:::s04-question_mark-4-0.2990971960325187:::
s04,x,1,1,16,,s04-x-8,x,1,0.8930529936328435,s04-x-5,s04-x-5-0.8930529936328435:::s04-triangle-10-0.700389904915379:::s04-rectangle-5-0.6482505463496361:::s04-pigtail-6-0.5736266752245172:::s04-circle-3-0.5615970349651329:::s04-v-2-0.5359999984314203:::s04-arrow-6-0.526995571829907:::s04-star-4-0.4937574667405087:::s04-check-9-0.4919018413203313:::s04-left_curly_brace-10-0.48218104128950123:::s04-left_sq_bracket-7-0.4801646091202836:::s04-caret-8-0.47352725777771176:::s04-right_sq_bracket-9-0.4432917839471102:::s04-delete_mark-4-0.4331285895169651:::s04-right_curly_brace-7-0.3499398201789141:::s04-question_mark-4-0.3464612831718341:::
s10,arrow,1,1,16,,s10-arrow-1,pigtail,0,0.7239928140762334,s10-pigtail-8,s10-pigtail-8-0.7239928140762334:::s10-arrow-9-0.7204846843097164:::s10-x-2-0.6808008079706367:::s10-caret-3-0.6783238668292675:::s10-right_sq_bracket-6-0.6548092858365857:::s10-question_mark-3-0.5857331817787789:::s10-delete_mark-7-0.5595475562041716:::s10-star-9-0.5392471961120417:::s10-right_curly_brace-3-0.4943980948927632:::s10-rectangle-5-0.4872164513639501:::s10-left_sq_bracket-8-0.4591719350097683:::s10-v-9-0.4445230708651007:::s10-triangle-7-0.43588960997565274:::s10-left_curly_brace-7-0.4245280081446885:::s10-circle-5-0.40135151695954985:::s10-check-8-0.3837639405337019:::
s10,caret,1,1,16,,s10-caret-6,caret,1,0.9066623561995286,s10-caret-3,s10-caret-3-0.9066623561995286:::s10-right_sq_bracket-6-0.8529908078978596:::s10-question_mark-3-0.8318891070411019:::s10-pigtail-8-0.7276354442745426:::s10-delete_mark-7-0.6522985118172299:::s10-arrow-9-0.6465211291806541:::s10-x-2-0.561973057634036:::s10-right_curly_brace-3-0.5613450860270829:::s10-check-8-0.5270967318957549:::s10-left_curly_brace-7-0.4695195767955156:::s10-v-9-0.4221184278900032:::s10-star-9-0.3891290809204587:::s10-left_sq_bracket-8-0.3824735198066782:::s10-triangle-7-0.3599134094212323:::s10-rectangle-5-0.337950818582046:::s10-circle-5-0.2538100790596529:::
s10,check,1,1,16,,s10-check-2,check,1,0.9254156880318096,s10-check-8,s10-check-8-0.9254156880318096:::s10-v-9-0.7239626696538899:::s10-left_sq_bracket-8-0.6699014864837567:::s10-left_curly_brace-7-0.6380568803428577:::s10-triangle-7-0.6361491527587622:::s10-right_curly_brace-3-0.6183441437519593:::s10-rectangle-5-0.5920163131035114:::s10-right_sq_bracket-6-0.5687395596652423:::s10-question_mark-3-0.5636013756460121:::s10-delete_mark-7-0.5520765339478255:::s10-caret-3-0.5358457617456964:::s10-circle-5-0.520995895664274:::s10-x-2-0.48461927396465554:::s10-pigtail-8-0.4677945618469147:::s10-arrow-9-0.4551238744825076:::s10-star-9-0.4110253379642608:::
s10,circle,1,1,16,,s10-circle-4,circle,1,0.9234934756078043,s10-circle-5,s10-circle-5-0.9234934756078043:::s10-rectangle-5-0.8586730956771393:::s10-triangle-7-0.7854455458903007:::s10-left_sq_bracket-8-0.7064459337502464:::s10-v-9-0.6222516778265716:::s10-x-2-0.5808250430867942:::s10-pigtail-8-0.5220288801388868:::s10-check-8-0.5178637605466969:::s10-arrow-9-0.4397019801805777:::s10-left_curly_brace-7-0.42320233354927594:::s10-right_curly_brace-3-0.3894416388507548:::s10-delete_mark-7-0.38653662482582885:::s10-question_mark-3-0.3103678137959267:::s10-star-9-0.2821958523726499:::s10-right_sq_bracket-6-0.22784382691329008:::s10-caret-3-0.21599150936283174:::
s10,delete_mark,1,1,16,,s10-delete_mark-3,delete_mark,1,0.9287023837421359,s10-delete_mark-7,s10-delete_mark-7-0.9287023837421359:::s10-right_sq_bracket-6-0.6811146610426304:::s10-question_mark-3-0.6334932045927633:::s10-caret-3-0.6158046560536757:::s10-pigtail-8-0.579542559585939:::s10-v-9-0.5496372495941988:::s10-check-8-0.5124486057004285:::s10-arrow-9-0.49796009516090656:::s10-left_sq_bracket-8-0.4609870660018467:::s10-x-2-0.4537595454858363:::s10-triangle-7-0.43678579373283277:::s10-rectangle-5-0.42470903623266787:::s10-right_curly_brace-3-0.4039000296440117:::s10-star-9-0.3719664094281935:::s10-circle-5-0.33696667289915994:::s10-left_curly_brace-7-0.3273553490622676:::
s10,left_curly_brace,1,1,16,,s10-left_curly_brace-8,left_curly_brace,1,0.7855193567848257,s10-left_curly_brace-7,s10-left_curly_brace-7-0.7855193567848257:::s10-check-8-0.6905517002341504:::s10-v-9-0.6527880093616343:::s10-right_curly_brace-3-0.6385163044473126:::s10-left_sq_bracket-8-0.6279200252652785:::s10-arrow-9-0.5847892576993123:::s10-caret-3-0.5309974132169925:::s10-right_sq_bracket-6-0.5000595992588015:::s10-rectangle-5-0.4906711784809108:::s10-question_mark-3-0.4828370338943262:::s10-triangle-7-0.4801408350752573:::s10-pigtail-8-0.46897694077934005:::s10-x-2-0.4374664247890109:::s10-star-9-0.43345657760946354:::s10-delete_mark-7-0.4133865775895673:::s10-circle-5-0.3762352073680252:::
s10,left_sq_bracket,1,1,16,,s10-left_sq_bracket-4,left_sq_bracket,1,0.8846187982005026,s10-left_sq_bracket-8,s10-left_sq_bracket-8-0.8846187982005026:::s10-rectangle-5-0.754389999175385:::s10-v-9-0.7486371632094527:::s10-triangle-7-0.7367293812047064:::s10-left_curly_brace-7-0.7296213267923142:::s10-check-8-0.6886030054914865:::s10-circle-5-0.6685768930677454:::s10-right_curly_brace-3-0.6049879791673446:::s10-x-2-0.5405988558144799:::s10-arrow-9-0.48363776534969594:::s10-pigtail-8-0.4145629401537497:::s10-delete_mark-7-0.4075468454984559:::s10-right_sq_bracket-6-0.40524613396136056:::s10-question_mark-3-0.4000541800731403:::s10-caret-3-0.3852607831383491:::s10-star-9-0.3712675566262956:::
s10,pigtail,1,1,16,,s10-pigtail-10,pigtail,1,0.814620523268778,s10-pigtail-8,s10-pigtail-8-0.814620523268778:::s10-x-2-0.7595370413388056:::s10-arrow-9-0.6884309924388479:::s10-rectangle-5-0.66144202760071:::s10-left_sq_bracket-8-0.6160917402380834:::s10-v-9-0.5967983834218588:::s10-circle-5-0.5945261378133775:::s10-triangle-7-0.5890513134487319:::s10-question_mark-3-0.5797346362406938:::s10-delete_mark-7-0.5659771649500258:::s10-caret-3-0.547916345393139:::s10-right_sq_bracket-6-0.531821469920309:::s10-star-9-0.4390293151230985:::s10-right_curly_brace-3-0.4150945001649663:::s10-check-8-0.3887549840817749:::s10-left_curly_brace-7-0.3594883826886953:::
s10,question_mark,1,1,16,,s10-question_mark-10,question_mark,1,0.8748414192694492,s10-question_mark-3,s10-question_mark-3-0.8748414192694492:::s10-caret-3-0.8513002948938488:::s10-right_sq_bracket-6-0.7956964025948035:::s10-pigtail-8-0.6561563842527717:::s10-delete_mark-7-0.6362273651458545:::s10-check-8-0.5279840273372016:::s10-arrow-9-0.5255301317255926:::s10-right_curly_brace-3-0.5227940011486327:::s10-x-2-0.48730872398482883:::s10-left_curly_brace-7-0.47347189661242517:::s10-v-9-0.3671599833389605:::s10-left_sq_bracket-8-0.364381950093709:::s10-triangle-7-0.3571584193756956:::s10-star-9-0.3486619774368448:::s10-rectangle-5-0.2831347467380819:::s10-circle-5-0.22736951339937828:::
s10,rectangle,1,1,16,,s10-rectangle-4,rectangle,1,0.9100624388547669,s10-rectangle-5,s10-rectangle-5-0.9100624388547669:::s10-circle-5-0.844358647715671:::s10-triangle-7-0.8149546511202841:::s10-left_sq_bracket-8-0.7698013115347115:::s10-v-9-0.6866680267616445:::s10-x-2-0.6226268161136501:::s10-pigtail-8-0.5734526721180553:::s10-check-8-0.5607234245532078:::s10-arrow-9-0.520363257719429:::s10-left_curly_brace-7-0.49598376170115654:::s10-right_curly_brace-3-0.47156000354884575:::s10-delete_mark-7-0.4474092339548683:::s10-star-9-0.35866495252763253:::s10-question_mark-3-0.34671659936494814:::s10-right_sq_bracket-6-0.28751845760010764:::s10-caret-3-0.28523477178375223:::
